courseName,courseLetter,courseNumber,Item,ItemType,,CourseName,CourseLetter,CourseNumber
POS 383,POS,383,American Studies Minor checksheet,Program,,,,
POS 383,POS,383,Domestic Public Service Certificate checksheet,Program,,,,
POS 383,POS,383,Domestic Service Certificate checksheet,Program,,,,
POS 383,POS,383,Fraud Examination Certificate checksheet,Program,,,,
POS 383,POS,383,International Public Service Certificate checksheet,Program,,,,
POS 383,POS,383,International Service Certificate checksheet,Program,,,,
POS 383,POS,383,"Justice Studies, BS checksheet",Program,,,,
POS 383,POS,383,National Security Certificate checksheet,Program,,,,
POS 383,POS,383,"Public Administration 2+2, BS checksheet",Program,,,,
POS 383,POS,383,"Public Administration, BS checksheet",Program,,,,
POS 383,POS,383,"Public Administration, PBS checksheet",Program,,,,
POS 405,POS,405,Advocacy Minor checksheet,Program,,,,
POS 405,POS,405,"Justice Studies, PBS checksheet",Program,,,,
POS 405,POS,405,"Public Administration 2+2, BS checksheet",Program,,,,
POS 405,POS,405,Public Administration Minor checksheet,Program,,,,
POS 405,POS,405,"Public Administration, BS checksheet",Program,,,,
POS 405,POS,405,"Public Administration, PBS checksheet",Program,,,,
POS 420,POS,420,American Studies Minor checksheet,Program,,,,
POS 420,POS,420,NUR 420,CrossList,,,,
POS 420,POS,420,"Public Administration 2+2, BS checksheet",Program,,,,
POS 420,POS,420,"Public Administration, BS checksheet",Program,,,,
POS 485,POS,485,"Public Administration 2+2, BS checksheet",Program,,,,
POS 485,POS,485,"Public Administration, BS checksheet",Program,,,,
POS 485,POS,485,"Public Administration, PBS checksheet",Program,,,,
POS 487,POS,487,"Data Science, BS checksheet",Program,,,,
POS 487,POS,487,"Data Science, PBS checksheet",Program,,,,
POS 487,POS,487,"Liberal Studies, BA checksheet",Program,,,,
POS 487,POS,487,"Public Administration 2+2, BS checksheet",Program,,,,
POS 487,POS,487,Public Administration Minor checksheet,Program,,,,
POS 487,POS,487,"Public Administration, BS checksheet",Program,,,,
POS 487,POS,487,"Public Administration, PBS checksheet",Program,,,,
PSY 100,PSY,100,"Accounting, BSBA checksheet",Program,,,,
PSY 100,PSY,100,"Aviation-Flight Instructor Concentration, BS checksheet",Program,,,,
PSY 100,PSY,100,"Aviation-Unmanned Aircraft Systems Concentration, BS checksheet",Program,,,,
PSY 100,PSY,100,BIO 202,Prereq,,,,
PSY 100,PSY,100,BUA 369,Prereq,,,,
PSY 100,PSY,100,Behavioral Science Minor checksheet,Program,,,,
PSY 100,PSY,100,"Business Administration, AS checksheet",Program,,,,
PSY 100,PSY,100,Child & Youth Care Practitioner Certificate checksheet,Program,,,,
PSY 100,PSY,100,"Community Policing, AS checksheet",Program,,,,
PSY 100,PSY,100,"Data Science, BS checksheet",Program,,,,
PSY 100,PSY,100,Dental Assisting Certificate checksheet,Program,,,,
PSY 100,PSY,100,"Dental Assisting, AS checksheet",Program,,,,
PSY 100,PSY,100,"Dental Hygiene, AS checksheet",Program,,,,
PSY 100,PSY,100,"Dental Hygiene, BS checksheet",Program,,,,
PSY 100,PSY,100,EDU 262,Prereq,,,,
PSY 100,PSY,100,EDU 328,Prereq,,,,
PSY 100,PSY,100,EDU 345W,Prereq,,,,
PSY 100,PSY,100,EDU 352,Prereq,,,,
PSY 100,PSY,100,EDU 401W,Prereq,,,,
PSY 100,PSY,100,"Elementary Education, BS checksheet",Program,,,,
PSY 100,PSY,100,Embodied Social Justice Minor checksheet,Program,,,,
PSY 100,PSY,100,HUS 212,Prereq,,,,
PSY 100,PSY,100,HUS 215,Prereq,,,,
PSY 100,PSY,100,HUS 218,Prereq,,,,
PSY 100,PSY,100,HUS 220,Prereq,,,,
PSY 100,PSY,100,HUS 221,Prereq,,,,
PSY 100,PSY,100,HUS 229,Prereq,,,,
PSY 100,PSY,100,HUS 230,Prereq,,,,
PSY 100,PSY,100,HUS 232,Prereq,,,,
PSY 100,PSY,100,HUS 233,Prereq,,,,
PSY 100,PSY,100,HUS 262,Prereq,,,,
PSY 100,PSY,100,HUS 304,Prereq,,,,
PSY 100,PSY,100,HUS 305,Prereq,,,,
PSY 100,PSY,100,HUS 306,Prereq,,,,
PSY 100,PSY,100,HUS 309,Prereq,,,,
PSY 100,PSY,100,HUS 328,Prereq,,,,
PSY 100,PSY,100,HUS 330,Prereq,,,,
PSY 100,PSY,100,HUS 332,Prereq,,,,
PSY 100,PSY,100,HUS 345,Prereq,,,,
PSY 100,PSY,100,HUS 346,Prereq,,,,
PSY 100,PSY,100,HUS 352,Prereq,,,,
PSY 100,PSY,100,HUS 364,Prereq,,,,
PSY 100,PSY,100,HUS 371,Prereq,,,,
PSY 100,PSY,100,HUS 372,Prereq,,,,
PSY 100,PSY,100,HUS 376,Prereq,,,,
PSY 100,PSY,100,HUS 389,Prereq,,,,
PSY 100,PSY,100,Human Services Certificate checksheet,Program,,,,
PSY 100,PSY,100,JUS 364,Prereq,,,,
PSY 100,PSY,100,JUS 376,Prereq,,,,
PSY 100,PSY,100,JUS 392,Prereq,,,,
PSY 100,PSY,100,JUS 410,Prereq,,,,
PSY 100,PSY,100,JUS 450,Prereq,,,,
PSY 100,PSY,100,"Management, BSBA checksheet",Program,,,,
PSY 100,PSY,100,"Medical Laboratory Technology, AS checksheet",Program,,,,
PSY 100,PSY,100,"Mental Health & Human Services, AS checksheet",Program,,,,
PSY 100,PSY,100,"Mental Health & Human Services, BS checksheet",Program,,,,
PSY 100,PSY,100,NUR 220,Prereq,,,,
PSY 100,PSY,100,NUR 224,Prereq,,,,
PSY 100,PSY,100,"Nursing (4-Year), BSN checksheet",Program,,,,
PSY 100,PSY,100,"Nursing (RN-BSN Completion), BSN checksheet",Program,,,,
PSY 100,PSY,100,PSY 202,Prereq,,,,
PSY 100,PSY,100,PSY 229,Prereq,,,,
PSY 100,PSY,100,PSY 289,Prereq,,,,
PSY 100,PSY,100,PSY 294,Prereq,,,,
PSY 100,PSY,100,PSY 300,Prereq,,,,
PSY 100,PSY,100,PSY 302,Prereq,,,,
PSY 100,PSY,100,PSY 304,Prereq,,,,
PSY 100,PSY,100,PSY 306,Prereq,,,,
PSY 100,PSY,100,PSY 308,Prereq,,,,
PSY 100,PSY,100,PSY 309,Prereq,,,,
PSY 100,PSY,100,PSY 310,Prereq,,,,
PSY 100,PSY,100,PSY 312,Prereq,,,,
PSY 100,PSY,100,PSY 345,Prereq,,,,
PSY 100,PSY,100,PSY 355,Prereq,,,,
PSY 100,PSY,100,PSY 364,Prereq,,,,
PSY 100,PSY,100,PSY 377,Prereq,,,,
PSY 100,PSY,100,PSY 385,Prereq,,,,
PSY 100,PSY,100,PSY 394,Prereq,,,,
PSY 100,PSY,100,PSY 400,Prereq,,,,
PSY 100,PSY,100,PSY 401W,Prereq,,,,
PSY 100,PSY,100,PSY 410,Prereq,,,,
PSY 100,PSY,100,Psychology Minor checksheet,Program,,,,
PSY 100,PSY,100,"Public Administration, BS checksheet",Program,,,,
PSY 100,PSY,100,SOC 355,Prereq,,,,
PSY 100,PSY,100,SSC 314,Prereq,,,,
PSY 100,PSY,100,SSC 317,Prereq,,,,
PSY 100,PSY,100,SSC 332,Prereq,,,,
PSY 100,PSY,100,SSC 334,Prereq,,,,
PSY 100,PSY,100,SSC 362,Prereq,,,,
PSY 100,PSY,100,SSC 364,Prereq,,,,
PSY 100,PSY,100,SSC 450,Prereq,,,,
PSY 100,PSY,100,"Secondary Education, BS checksheet",Program,,,,
PSY 100,PSY,100,Social Media Certificate checksheet,Program,,,,
PSY 100,PSY,100,Social Science Minor checksheet,Program,,,,
PSY 100,PSY,100,"Social Science, AA checksheet",Program,,,,
PSY 100,PSY,100,"Social Science, BA checksheet",Program,,,,
PSY 100,PSY,100,Teaching Assistant I Certificate checksheet,Program,,,,
PSY 202,PSY,202,"Aviation-Flight Instructor Concentration, BS checksheet",Program,,,,
PSY 202,PSY,202,"Aviation-Unmanned Aircraft Systems Concentration, BS checksheet",Program,,,,
PSY 202,PSY,202,BIO 202,CrossList,,,,
PSY 205,PSY,205,Advocacy Minor checksheet,Program,,,,
PSY 205,PSY,205,COM 205,CrossList,,,,
PSY 205,PSY,205,COM 475,Prereq,,,,
PSY 205,PSY,205,Communications Minor checksheet,Program,,,,
PSY 205,PSY,205,SOC 475,Prereq,,,,
PSY 229,PSY,229,HUS 229,CrossList,,,,
PSY 229,PSY,229,HUS 342,Prereq,,,,
PSY 229,PSY,229,Mental Health Electives checksheet,Program,,,,
PSY 300,PSY,300,"Liberal Studies, BA checksheet",Program,,,,
PSY 300,PSY,300,Social Science Minor checksheet,Program,,,,
PSY 300,PSY,300,"Social Science, BA checksheet",Program,,,,
PSY 302,PSY,302,"Child & Family Services Concentration, BSMHHS checksheet",Program,,,,
PSY 302,PSY,302,Early Childhood Services Minor checksheet,Program,,,,
PSY 302,PSY,302,Education Studies Minor checksheet,Program,,,,
PSY 304,PSY,304,Education Studies Minor checksheet,Program,,,,
PSY 304,PSY,304,HUS 304,CrossList,,,,
PSY 306,PSY,306,Early Childhood Services Minor checksheet,Program,,,,
PSY 306,PSY,306,HUS 306,CrossList,,,,
PSY 306,PSY,306,Mental Health Electives checksheet,Program,,,,
PSY 308,PSY,308,Child & Youth Care Practitioner Certificate checksheet,Program,,,,
PSY 308,PSY,308,HUS 345,Prereq,,,,
PSY 308,PSY,308,HUS 350,Prereq,,,,
PSY 308,PSY,308,"Mental Health & Human Services, BS checksheet",Program,,,,
PSY 308,PSY,308,NUR 315,Prereq,,,,
PSY 308,PSY,308,"Nursing (4-Year), BSN checksheet",Program,,,,
PSY 308,PSY,308,"Nursing (RN-BSN Completion), BSN checksheet",Program,,,,
PSY 308,PSY,308,PSY 345,Prereq,,,,
PSY 308,PSY,308,Psychiatric In-Patient Care Certificate checksheet,Program,,,,
PSY 308,PSY,308,Psychology Minor checksheet,Program,,,,
PSY 308,PSY,308,"Social Science, AA checksheet",Program,,,,
PSY 308,PSY,308,"Social Science, BA checksheet",Program,,,,
PSY 336,PSY,336,"Data Science, BS checksheet",Program,,,,
PSY 336,PSY,336,"Holocaust, Genocide & Human Rights Studies Minor checksheet",Program,,,,
PSY 336,PSY,336,SSC 336,CrossList,,,,
PSY 345,PSY,345,"Child & Family Services Concentration, BSMHHS checksheet",Program,,,,
PSY 345,PSY,345,Child & Youth Care Practitioner Certificate checksheet,Program,,,,
PSY 345,PSY,345,Early Childhood Services Minor checksheet,Program,,,,
PSY 345,PSY,345,HUS 345,CrossList,,,,
PSY 345,PSY,345,Mental Health Electives checksheet,Program,,,,
PSY 355,PSY,355,SOC 355,CrossList,,,,
PSY 364,PSY,364,"Optional Women's, Gender, and Sexuality Studies Concentration checksheet",Program,,,,
PSY 377,PSY,377,"Data Science, BS checksheet",Program,,,,
PSY 400,PSY,400,Mental Health Electives checksheet,Program,,,,
PSY 400,PSY,400,Psychiatric In-Patient Care Certificate checksheet,Program,,,,
PSY 400,PSY,400,Psychology Minor checksheet,Program,,,,
PSY 400,PSY,400,"Social Science, BA checksheet",Program,,,,
PSY 401W,PSY,401W,"Contemporary & Popular Music, BM checksheet",Program,,,,
PSY 401W,PSY,401W,EDU 401W,CrossList,,,,
PSY 401W,PSY,401W,Education Studies Minor checksheet,Program,,,,
PSY 401W,PSY,401W,Secondary Education Certificate checksheet,Program,,,,
PSY 401W,PSY,401W,"Secondary Education, BS checksheet",Program,,,,
PSY 410,PSY,410,Digital Forensics Certificate checksheet,Program,,,,
PSY 410,PSY,410,JUS 410,CrossList,,,,
PSY 533,PSY,533,"Community Resilience Concentration, TEM checksheet",Program,,,,
PSY 533,PSY,533,TEM 533,CrossList,,,,
PSY 533,PSY,533,"Trauma-Informed Emergency Management, Accelerated Program checksheet",Program,,,,
PSY 533,PSY,533,"Trauma-Informed Emergency Management, Graduate Certificate checksheet",Program,,,,
PSY 533,PSY,533,"Trauma-Informed Emergency Management, MS checksheet",Program,,,,
REL 205,REL,205,AME 205,CrossList,,,,
REL 205,REL,205,American Studies Minor checksheet,Program,,,,
REL 205,REL,205,SSC 205,CrossList,,,,
SCI 110,SCI,110,"Secondary Education, BS checksheet",Program,,,,
SCI 115,SCI,115,"Secondary Education, BS checksheet",Program,,,,
SED 330,SED,330,"Elementary Education, BS checksheet",Program,,,,
SED 330,SED,330,"Secondary Education, BS checksheet",Program,,,,
SED 330,SED,330,Special Education (282) Minor checksheet,Program,,,,
SED 362,SED,362,"Elementary Education, BS checksheet",Program,,,,
SED 362,SED,362,"Secondary Education, BS checksheet",Program,,,,
SED 362,SED,362,Special Education (282) Minor checksheet,Program,,,,
SED 365,SED,365,Special Education (282) Minor checksheet,Program,,,,
SED 370,SED,370,"Elementary Education, BS checksheet",Program,,,,
SED 370,SED,370,"Secondary Education, BS checksheet",Program,,,,
SED 370,SED,370,Special Education (282) Minor checksheet,Program,,,,
SED 380,SED,380,"Elementary Education, BS checksheet",Program,,,,
SED 380,SED,380,"Secondary Education, BS checksheet",Program,,,,
SED 380,SED,380,Special Education (282) Minor checksheet,Program,,,,
SED 420,SED,420,"Elementary Education, BS checksheet",Program,,,,
SED 420,SED,420,"Secondary Education, BS checksheet",Program,,,,
SED 420,SED,420,Special Education (282) Minor checksheet,Program,,,,
SED 425,SED,425,"Elementary Education, BS checksheet",Program,,,,
SED 425,SED,425,"Secondary Education, BS checksheet",Program,,,,
SED 425,SED,425,Special Education (282) Minor checksheet,Program,,,,
SED 435,SED,435,"Elementary Education, BS checksheet",Program,,,,
SED 435,SED,435,"Secondary Education, BS checksheet",Program,,,,
SED 435,SED,435,Special Education (282) Minor checksheet,Program,,,,
SED 445,SED,445,"Elementary Education, BS checksheet",Program,,,,
SED 445,SED,445,"Secondary Education, BS checksheet",Program,,,,
SED 455,SED,455,"Elementary Education, BS checksheet",Program,,,,
SED 455,SED,455,"Secondary Education, BS checksheet",Program,,,,
SED 455,SED,455,Special Education (282) Minor checksheet,Program,,,,
SED 490,SED,490,"Secondary Education, BS checksheet",Program,,,,
SED 490,SED,490,Special Education (282) Minor checksheet,Program,,,,
SED 491,SED,491,"Elementary Education, BS checksheet",Program,,,,
SOC 101,SOC,101,AME 302,Prereq,,,,
SOC 101,SOC,101,AME 318,Prereq,,,,
SOC 101,SOC,101,"Accounting, BSBA checksheet",Program,,,,
SOC 101,SOC,101,Behavioral Science Minor checksheet,Program,,,,
SOC 101,SOC,101,COM 317,Prereq,,,,
SOC 101,SOC,101,COM 475,Prereq,,,,
SOC 101,SOC,101,Child & Youth Care Practitioner Certificate checksheet,Program,,,,
SOC 101,SOC,101,"Data Science, BS checksheet",Program,,,,
SOC 101,SOC,101,"Dental Hygiene, AS checksheet",Program,,,,
SOC 101,SOC,101,"Dental Hygiene, BS checksheet",Program,,,,
SOC 101,SOC,101,EDU 331,Prereq,,,,
SOC 101,SOC,101,ENG 318,Prereq,,,,
SOC 101,SOC,101,Embodied Social Justice Minor checksheet,Program,,,,
SOC 101,SOC,101,HUS 376,Prereq,,,,
SOC 101,SOC,101,HUS 389,Prereq,,,,
SOC 101,SOC,101,Human Services Certificate checksheet,Program,,,,
SOC 101,SOC,101,JUS 316,Prereq,,,,
SOC 101,SOC,101,JUS 376,Prereq,,,,
SOC 101,SOC,101,"Management, BSBA checksheet",Program,,,,
SOC 101,SOC,101,"Mental Health & Human Services, AS checksheet",Program,,,,
SOC 101,SOC,101,"Mental Health & Human Services, BS checksheet",Program,,,,
SOC 101,SOC,101,NUR 220,Prereq,,,,
SOC 101,SOC,101,NUR 224,Prereq,,,,
SOC 101,SOC,101,"Nursing (4-Year), BSN checksheet",Program,,,,
SOC 101,SOC,101,"Nursing (RN-BSN Completion), BSN checksheet",Program,,,,
SOC 101,SOC,101,PSY 355,Prereq,,,,
SOC 101,SOC,101,"Public Administration, AS checksheet",Program,,,,
SOC 101,SOC,101,"Public Administration, BS checksheet",Program,,,,
SOC 101,SOC,101,SOC 201,Prereq,,,,
SOC 101,SOC,101,SOC 289,Prereq,,,,
SOC 101,SOC,101,SOC 294,Prereq,,,,
SOC 101,SOC,101,SOC 300,Prereq,,,,
SOC 101,SOC,101,SOC 302,Prereq,,,,
SOC 101,SOC,101,SOC 315,Prereq,,,,
SOC 101,SOC,101,SOC 316,Prereq,,,,
SOC 101,SOC,101,SOC 319,Prereq,,,,
SOC 101,SOC,101,SOC 330,Prereq,,,,
SOC 101,SOC,101,SOC 331,Prereq,,,,
SOC 101,SOC,101,SOC 340,Prereq,,,,
SOC 101,SOC,101,SOC 353,Prereq,,,,
SOC 101,SOC,101,SOC 355,Prereq,,,,
SOC 101,SOC,101,SOC 370,Prereq,,,,
SOC 101,SOC,101,SOC 394,Prereq,,,,
SOC 101,SOC,101,SOC 475,Prereq,,,,
SOC 101,SOC,101,SOC 489,Prereq,,,,
SOC 101,SOC,101,SSC 314,Prereq,,,,
SOC 101,SOC,101,SSC 317,Prereq,,,,
SOC 101,SOC,101,SSC 334,Prereq,,,,
SOC 101,SOC,101,SSC 362,Prereq,,,,
SOC 101,SOC,101,Social Media Certificate checksheet,Program,,,,
SOC 101,SOC,101,Social Science Minor checksheet,Program,,,,
SOC 101,SOC,101,"Social Science, AA checksheet",Program,,,,
SOC 101,SOC,101,"Social Science, BA checksheet",Program,,,,
SOC 101,SOC,101,Sociology Minor checksheet,Program,,,,
SOC 101,SOC,101,Teaching Assistant II Certificate checksheet,Program,,,,
SOC 101,SOC,101,WGS 318,Prereq,,,,
SOC 101,SOC,101,WGS 353,Prereq,,,,
SOC 201,SOC,201,AME 318,Prereq,,,,
SOC 201,SOC,201,ENG 318,Prereq,,,,
SOC 201,SOC,201,Embodied Social Justice Minor checksheet,Program,,,,
SOC 201,SOC,201,"Holocaust, Genocide & Human Rights Studies Minor checksheet",Program,,,,
SOC 201,SOC,201,Human Services Certificate checksheet,Program,,,,
SOC 201,SOC,201,JUS 316,Prereq,,,,
SOC 201,SOC,201,"Liberal Studies, BA checksheet",Program,,,,
SOC 201,SOC,201,"Mental Health & Human Services, BS checksheet",Program,,,,
SOC 201,SOC,201,SOC 316,Prereq,,,,
SOC 201,SOC,201,SSC 334,Prereq,,,,
SOC 201,SOC,201,"Social Science, AA checksheet",Program,,,,
SOC 201,SOC,201,"Social Science, BA checksheet",Program,,,,
SOC 201,SOC,201,Sociology Minor checksheet,Program,,,,
SOC 201,SOC,201,WGS 318,Prereq,,,,
SOC 240,SOC,240,American Studies Minor checksheet,Program,,,,
SOC 300,SOC,300,"Data Science, BS checksheet",Program,,,,
SOC 300,SOC,300,"Liberal Studies, BA checksheet",Program,,,,
SOC 300,SOC,300,Social Science Minor checksheet,Program,,,,
SOC 300,SOC,300,"Social Science, BA checksheet",Program,,,,
SOC 300,SOC,300,Sociology Minor checksheet,Program,,,,
SOC 302,SOC,302,AME 302,CrossList,,,,
SOC 302,SOC,302,American Studies Minor checksheet,Program,,,,
SOC 316,SOC,316,Crime Analysis and GIS Certificate checksheet,Program,,,,
SOC 316,SOC,316,"Data Science, BS checksheet",Program,,,,
SOC 316,SOC,316,JUS 316,CrossList,,,,
SOC 316,SOC,316,"Justice Studies, BS checksheet",Program,,,,
SOC 319,SOC,319,Geriatric Human Services Minor checksheet,Program,,,,
SOC 319,SOC,319,Mental Health Electives checksheet,Program,,,,
SOC 330,SOC,330,American Studies Minor checksheet,Program,,,,
SOC 330,SOC,330,Embodied Social Justice Certificate checksheet,Program,,,,
SOC 330,SOC,330,Embodied Social Justice Minor checksheet,Program,,,,
SOC 331,SOC,331,American Studies Minor checksheet,Program,,,,
SOC 331,SOC,331,EDU 331,CrossList,,,,
SOC 331,SOC,331,Education Studies Minor checksheet,Program,,,,
SOC 340,SOC,340,Mental Health Electives checksheet,Program,,,,
SOC 353,SOC,353,"Optional Women's, Gender, and Sexuality Studies Concentration checksheet",Program,,,,
SOC 353,SOC,353,WGS 353,CrossList,,,,
SOC 353,SOC,353,"Women, Gender & Sexuality Studies, Minor checksheet",Program,,,,
SOC 355,SOC,355,PSY 355,CrossList,,,,
SOC 370,SOC,370,English Minor checksheet,Program,,,,
SOC 370,SOC,370,"English, BA checksheet",Program,,,,
SOC 370,SOC,370,International Service Certificate checksheet,Program,,,,
SOC 375,SOC,375,COM 375,CrossList,,,,
SOC 375,SOC,375,"Data Science, BS checksheet",Program,,,,
SOC 375,SOC,375,"Data Science, PBS checksheet",Program,,,,
SOC 375,SOC,375,Domestic Public Service Certificate checksheet,Program,,,,
SOC 375,SOC,375,Social Media Certificate checksheet,Program,,,,
SOC 375,SOC,375,"Social Science, BA checksheet",Program,,,,
SOC 475,SOC,475,COM 475,CrossList,,,,
SOC 475,SOC,475,"Data Science, BS checksheet",Program,,,,
SOC 475,SOC,475,"Data Science, PBS checksheet",Program,,,,
SOC 475,SOC,475,Social Media Certificate checksheet,Program,,,,
SOC 475,SOC,475,"Social Science, BA checksheet",Program,,,,
SPA 101,SPA,101,SPA 102,Prereq,,,,
SSC 100,SSC,100,BIO 204,Prereq,,,,
SSC 100,SSC,100,HUS 389,Prereq,,,,
SSC 100,SSC,100,SOC 370,Prereq,,,,
SSC 100,SSC,100,SSC 204,Prereq,,,,
SSC 100,SSC,100,Social Science Minor checksheet,Program,,,,
SSC 100,SSC,100,"Social Science, AA checksheet",Program,,,,
SSC 100,SSC,100,"Social Science, BA checksheet",Program,,,,
SSC 110,SSC,110,"Optional Women's, Gender, and Sexuality Studies Concentration checksheet",Program,,,,
SSC 204,SSC,204,BIO 204,CrossList,,,,
SSC 205,SSC,205,AME 205,CrossList,,,,
SSC 205,SSC,205,American Studies Minor checksheet,Program,,,,
SSC 205,SSC,205,REL 205,CrossList,,,,
SSC 220,SSC,220,"Data Science, BS checksheet",Program,,,,
SSC 220,SSC,220,"Data Science, PBS checksheet",Program,,,,
SSC 220,SSC,220,"Liberal Studies, BA checksheet",Program,,,,
SSC 220,SSC,220,SSC 320,Prereq,,,,
SSC 220,SSC,220,Social Science Minor checksheet,Program,,,,
SSC 220,SSC,220,"Social Science, AA checksheet",Program,,,,
SSC 220,SSC,220,"Social Science, BA checksheet",Program,,,,
SSC 305,SSC,305,AME 305,CrossList,,,,
SSC 305,SSC,305,American Studies Minor checksheet,Program,,,,
SSC 305,SSC,305,"Holocaust, Genocide & Human Rights Studies Minor checksheet",Program,,,,
SSC 305,SSC,305,"Optional Women's, Gender, and Sexuality Studies Concentration checksheet",Program,,,,
SSC 305,SSC,305,WGS 305,CrossList,,,,
SSC 305,SSC,305,"Women, Gender & Sexuality Studies, Minor checksheet",Program,,,,
SSC 314,SSC,314,Communications Minor checksheet,Program,,,,
SSC 314,SSC,314,"Optional Women's, Gender, and Sexuality Studies Concentration checksheet",Program,,,,
SSC 317,SSC,317,Domestic Public Service Certificate checksheet,Program,,,,
SSC 317,SSC,317,Domestic Service Certificate checksheet,Program,,,,
SSC 317,SSC,317,International Public Service Certificate checksheet,Program,,,,
SSC 317,SSC,317,International Service Certificate checksheet,Program,,,,
SSC 317,SSC,317,Leadership Concentration checksheet,Program,,,,
SSC 317,SSC,317,National Security Certificate checksheet,Program,,,,
SSC 320,SSC,320,"Data Science, BS checksheet",Program,,,,
SSC 320,SSC,320,"Liberal Studies, BA checksheet",Program,,,,
SSC 320,SSC,320,SSC 420W,Prereq,,,,
SSC 320,SSC,320,Social Media Certificate checksheet,Program,,,,
SSC 320,SSC,320,Social Science Minor checksheet,Program,,,,
SSC 320,SSC,320,"Social Science, BA checksheet",Program,,,,
SSC 320,SSC,320,Sociology Minor checksheet,Program,,,,
SSC 325,SSC,325,Early Childhood Services Minor checksheet,Program,,,,
SSC 325,SSC,325,Human Services Certificate checksheet,Program,,,,
SSC 325,SSC,325,Mental Health Electives checksheet,Program,,,,
SSC 330,SSC,330,"Data Science, BS checksheet",Program,,,,
SSC 330,SSC,330,"Data Science, PBS checksheet",Program,,,,
SSC 330,SSC,330,HUM 330,CrossList,,,,
SSC 332,SSC,332,Addiction Studies Minor checksheet,Program,,,,
SSC 332,SSC,332,HUS 332,CrossList,,,,
SSC 332,SSC,332,"Mental Health & Human Services, PBS checksheet",Program,,,,
